x,t,v
1428.2844442510773,0.03333333333333144,74.5
1428.2844442510773,1.0333333333333314,73.75
1428.2844442510773,2.0333333333333314,119.5
1428.2844442510773,3.0333333333333314,104.5
1428.2844442510773,4.033333333333331,72.5
1428.2844442510773,5.033333333333331,75.0
1428.2844442510773,6.033333333333331,103.0
1428.2844442510773,7.033333333333331,71.75
1428.2844442510773,8.033333333333331,72.0
1428.2844442510773,9.033333333333331,74.25
1428.2844442510773,10.033333333333331,74.0
1428.2844442510773,11.033333333333331,75.5
1428.2844442510773,12.033333333333331,101.5
1428.2844442510773,13.033333333333331,74.75
1428.2844442510773,14.033333333333331,103.75
1428.2844442510773,15.033333333333331,74.0
1428.2844442510773,16.03333333333333,108.5
1428.2844442510773,17.03333333333333,102.0
1428.2844442510773,18.03333333333333,107.5
1428.2844442510773,19.03333333333333,79.5
1428.2844442510773,20.03333333333333,71.5
1428.2844442510773,21.03333333333333,104.5
1428.2844442510773,22.03333333333333,103.25
1428.2844442510773,23.03333333333333,73.75
1428.2844442510773,24.03333333333333,103.75
1428.2844442510773,25.03333333333333,76.0
1428.2844442510773,26.03333333333333,75.25
1428.2844442510773,27.03333333333333,73.0
1428.2844442510773,28.033333333333335,100.75
1428.2844442510773,29.033333333333335,72.5
1428.2844442510773,30.033333333333335,103.25
1428.2844442510773,31.033333333333335,77.75
1428.2844442510773,32.03333333333333,99.75
1428.2844442510773,33.03333333333333,74.0
1428.2844442510773,34.03333333333333,71.0
1428.2844442510773,35.03333333333333,44.75
1428.2844442510773,36.03333333333333,47.75
1428.2844442510773,37.03333333333333,74.75
1428.2844442510773,38.03333333333333,76.25
1428.2844442510773,39.03333333333333,100.5
1428.2844442510773,40.03333333333333,73.0
1428.2844442510773,41.03333333333333,103.5
1428.2844442510773,42.03333333333333,75.0
1428.2844442510773,43.03333333333333,98.75
1428.2844442510773,44.03333333333333,71.5
1428.2844442510773,45.03333333333333,75.5
1428.2844442510773,46.03333333333333,74.75
1428.2844442510773,47.03333333333333,102.25
1428.2844442510773,48.03333333333333,77.5
1428.2844442510773,49.03333333333333,70.75
1428.2844442510773,50.03333333333333,74.0
1428.2844442510773,51.03333333333333,75.5
1428.2844442510773,52.03333333333333,118.75
1428.2844442510773,53.03333333333333,74.25
1428.2844442510773,54.03333333333333,104.0
1428.2844442510773,55.03333333333333,80.0
1428.2844442510773,56.03333333333333,76.25
1428.2844442510773,57.03333333333333,105.25
1428.2844442510773,58.03333333333333,115.25
1428.2844442510773,59.03333333333333,113.75
1428.2844442510773,60.03333333333333,102.0
1428.2844442510773,61.03333333333333,74.75
1428.2844442510773,62.03333333333333,101.25
1428.2844442510773,63.03333333333333,73.25
1428.2844442510773,64.03333333333333,72.75
1428.2844442510773,65.03333333333333,74.75
1428.2844442510773,66.03333333333333,76.0
1428.2844442510773,67.03333333333333,109.75
1428.2844442510773,68.03333333333333,104.0
1428.2844442510773,69.03333333333333,103.75
1428.2844442510773,70.03333333333333,109.5
1428.2844442510773,71.03333333333333,73.0
1428.2844442510773,72.03333333333333,114.5
1428.2844442510773,73.03333333333333,73.25
1428.2844442510773,74.03333333333333,73.75
1428.2844442510773,75.03333333333333,74.5
1428.2844442510773,76.03333333333333,75.0
1428.2844442510773,77.03333333333333,75.25
1428.2844442510773,78.03333333333333,71.25
1428.2844442510773,79.03333333333333,74.25
1428.2844442510773,80.03333333333333,115.25
1428.2844442510773,81.03333333333333,48.75
1428.2844442510773,82.03333333333333,72.5
1428.2844442510773,83.03333333333333,100.5
1428.2844442510773,84.03333333333333,47.5
1428.2844442510773,85.03333333333333,77.25
1428.2844442510773,86.03333333333333,72.5
1428.2844442510773,87.03333333333333,104.0
1428.2844442510773,88.03333333333333,70.25
1428.2844442510773,89.03333333333333,70.75
1428.2844442510773,90.03333333333333,76.0
1428.2844442510773,91.03333333333333,74.75
1428.2844442510773,92.03333333333333,75.75
1428.2844442510773,93.03333333333333,73.25
1428.2844442510773,94.03333333333333,69.75
1428.2844442510773,95.03333333333333,71.5
1428.2844442510773,96.03333333333333,46.0
1428.2844442510773,97.03333333333333,110.0
1428.2844442510773,98.03333333333333,67.5
1428.2844442510773,99.03333333333333,74.0
1428.2844442510773,100.03333333333333,72.25
1428.2844442510773,101.03333333333333,75.0
1428.2844442510773,102.03333333333333,112.0
1428.2844442510773,103.03333333333333,74.0
1428.2844442510773,104.03333333333333,70.5
1428.2844442510773,105.03333333333333,73.0
1428.2844442510773,106.03333333333333,102.25
1428.2844442510773,107.03333333333333,73.5
1428.2844442510773,108.03333333333333,103.0
1428.2844442510773,109.03333333333333,100.25
1428.2844442510773,110.03333333333333,73.5
1428.2844442510773,111.03333333333333,71.0
1428.2844442510773,112.03333333333333,74.0
1428.2844442510773,113.03333333333333,78.0
1428.2844442510773,114.03333333333333,98.0
1428.2844442510773,115.03333333333333,100.75
1428.2844442510773,116.03333333333333,99.5
1428.2844442510773,117.03333333333333,70.5
1428.2844442510773,118.03333333333333,111.25
1428.2844442510773,119.03333333333333,73.5
1428.2844442510773,120.03333333333333,73.0
1428.2844442510773,121.03333333333333,102.25
1428.2844442510773,122.03333333333333,97.25
1428.2844442510773,123.03333333333333,97.0
1428.2844442510773,124.03333333333333,76.0
1428.2844442510773,125.03333333333333,71.75
1428.2844442510773,126.03333333333333,100.75
1428.2844442510773,127.03333333333333,71.5
1428.2844442510773,128.03333333333333,96.75
1428.2844442510773,129.03333333333333,45.75
1428.2844442510773,130.03333333333333,75.5
1428.2844442510773,131.03333333333333,103.0
1428.2844442510773,132.03333333333333,78.75
1428.2844442510773,133.03333333333333,75.25
1428.2844442510773,134.03333333333333,74.5
1428.2844442510773,135.03333333333333,78.25
1428.2844442510773,136.03333333333333,100.25
1428.2844442510773,137.03333333333333,97.0
1428.2844442510773,138.03333333333333,71.25
1428.2844442510773,139.03333333333333,73.75
1428.2844442510773,140.03333333333333,105.0
1428.2844442510773,141.03333333333333,71.25
1428.2844442510773,142.03333333333333,99.75
1428.2844442510773,143.03333333333333,73.5
1428.2844442510773,144.03333333333333,101.0
1428.2844442510773,145.03333333333333,77.5
1428.2844442510773,146.03333333333333,73.25
1428.2844442510773,147.03333333333333,95.5
1428.2844442510773,148.03333333333333,73.5
1428.2844442510773,149.03333333333333,101.25
1428.2844442510773,150.03333333333333,73.75
1428.2844442510773,151.03333333333333,76.0
1428.2844442510773,152.03333333333333,72.5
1428.2844442510773,153.03333333333333,73.75
1428.2844442510773,154.03333333333333,105.0
1428.2844442510773,155.03333333333333,72.75
1428.2844442510773,156.03333333333333,75.0
1428.2844442510773,157.03333333333333,70.75
1428.2844442510773,158.03333333333333,75.0
1428.2844442510773,159.03333333333333,103.5
1428.2844442510773,160.03333333333333,79.25
1428.2844442510773,161.03333333333333,108.25
1428.2844442510773,162.03333333333333,77.75
1428.2844442510773,163.03333333333333,72.0
1428.2844442510773,164.03333333333333,76.75
1428.2844442510773,165.03333333333333,73.75
1428.2844442510773,166.03333333333333,78.0
1428.2844442510773,167.03333333333333,79.75
1428.2844442510773,168.03333333333333,73.5
1428.2844442510773,169.03333333333333,109.0
1428.2844442510773,170.03333333333333,75.75
1428.2844442510773,171.03333333333333,100.25
1428.2844442510773,172.03333333333333,73.0
1428.2844442510773,173.03333333333333,72.5
1428.2844442510773,174.03333333333333,76.5
1428.2844442510773,175.03333333333333,76.25
1428.2844442510773,176.03333333333333,111.75
1428.2844442510773,177.03333333333333,116.5
1428.2844442510773,178.03333333333333,70.75
1428.2844442510773,179.03333333333333,109.25
1428.2844442510773,180.03333333333333,81.25
1428.2844442510773,181.03333333333333,78.25
1428.2844442510773,182.03333333333333,75.0
1428.2844442510773,183.03333333333333,75.0
1428.2844442510773,184.03333333333333,70.25
1428.2844442510773,185.03333333333333,74.75
1428.2844442510773,186.03333333333333,115.25
1428.2844442510773,187.03333333333333,105.0
1428.2844442510773,188.03333333333333,100.25
1428.2844442510773,189.03333333333333,101.5
1428.2844442510773,190.03333333333333,104.0
1428.2844442510773,191.03333333333333,74.0
1428.2844442510773,192.03333333333333,74.25
1428.2844442510773,193.03333333333333,101.75
1428.2844442510773,194.03333333333333,104.25
1428.2844442510773,195.03333333333333,71.5
1428.2844442510773,196.03333333333333,105.25
1428.2844442510773,197.03333333333333,72.75
1428.2844442510773,198.03333333333333,116.75
1428.2844442510773,199.03333333333333,113.5
1428.2844442510773,200.03333333333333,78.5
1428.2844442510773,201.03333333333333,75.25
1428.2844442510773,202.03333333333333,71.75
1428.2844442510773,203.03333333333333,113.25
1428.2844442510773,204.03333333333333,73.5
1428.2844442510773,205.03333333333333,73.25
1428.2844442510773,206.03333333333333,104.75
1428.2844442510773,207.03333333333333,74.0
1428.2844442510773,208.03333333333333,109.75
1428.2844442510773,209.03333333333333,105.0
1428.2844442510773,210.03333333333333,77.25
1428.2844442510773,211.03333333333333,111.5
1428.2844442510773,212.03333333333333,103.25
1428.2844442510773,213.03333333333333,73.75
1428.2844442510773,214.03333333333333,72.5
1428.2844442510773,215.03333333333333,75.25
1428.2844442510773,216.03333333333333,104.5
1428.2844442510773,217.03333333333333,71.5
1428.2844442510773,218.03333333333333,104.5
1428.2844442510773,219.03333333333333,101.75
1428.2844442510773,220.03333333333333,106.0
1428.2844442510773,221.03333333333333,79.5
1428.2844442510773,222.03333333333333,69.5
1428.2844442510773,223.03333333333333,113.0
1428.2844442510773,224.03333333333333,107.75
1428.2844442510773,225.03333333333333,116.0
1428.2844442510773,226.03333333333333,113.5
1428.2844442510773,227.03333333333333,103.0
1428.2844442510773,228.03333333333333,116.5
1428.2844442510773,229.03333333333333,110.0
1428.2844442510773,230.03333333333333,73.5
1428.2844442510773,231.03333333333333,72.75
1428.2844442510773,232.03333333333333,77.0
1428.2844442510773,233.03333333333333,76.25
1428.2844442510773,234.03333333333333,73.75
1428.2844442510773,235.03333333333333,110.25
1428.2844442510773,236.03333333333333,106.0
1428.2844442510773,237.03333333333333,122.5
1428.2844442510773,238.03333333333333,77.5
1428.2844442510773,239.03333333333333,72.5
3000.0,0.03333333333333144,98.0
3000.0,1.0333333333333314,101.0
3000.0,2.0333333333333314,88.0
3000.0,3.0333333333333314,99.0
3000.0,4.033333333333331,87.0
3000.0,5.033333333333331,92.0
3000.0,6.033333333333331,92.0
3000.0,7.033333333333331,97.0
3000.0,8.033333333333331,82.0
3000.0,9.033333333333331,95.0
3000.0,10.033333333333331,103.0
3000.0,11.033333333333331,91.0
3000.0,12.033333333333331,86.0
3000.0,13.033333333333331,90.0
3000.0,14.033333333333331,99.0
3000.0,15.033333333333331,96.0
3000.0,16.03333333333333,88.0
3000.0,17.03333333333333,89.0
3000.0,18.03333333333333,94.0
3000.0,19.03333333333333,96.0
3000.0,20.03333333333333,94.0
3000.0,21.03333333333333,101.0
3000.0,22.03333333333333,111.0
3000.0,23.03333333333333,91.0
3000.0,24.03333333333333,106.0
3000.0,25.03333333333333,84.0
3000.0,26.03333333333333,97.0
3000.0,27.03333333333333,92.0
3000.0,28.033333333333335,95.0
3000.0,29.033333333333335,95.0
3000.0,30.033333333333335,86.0
3000.0,31.033333333333335,92.0
3000.0,32.03333333333333,95.0
3000.0,33.03333333333333,84.0
3000.0,34.03333333333333,98.0
3000.0,35.03333333333333,101.0
3000.0,36.03333333333333,88.0
3000.0,37.03333333333333,84.0
3000.0,38.03333333333333,92.0
3000.0,39.03333333333333,99.0
3000.0,40.03333333333333,93.0
3000.0,41.03333333333333,92.0
3000.0,42.03333333333333,84.0
3000.0,43.03333333333333,90.0
3000.0,44.03333333333333,89.0
3000.0,45.03333333333333,91.0
3000.0,46.03333333333333,80.0
3000.0,47.03333333333333,90.0
3000.0,48.03333333333333,86.0
3000.0,49.03333333333333,99.0
3000.0,50.03333333333333,87.0
3000.0,51.03333333333333,92.0
3000.0,52.03333333333333,83.0
3000.0,53.03333333333333,91.0
3000.0,54.03333333333333,95.0
3000.0,55.03333333333333,89.0
3000.0,56.03333333333333,104.0
3000.0,57.03333333333333,85.0
3000.0,58.03333333333333,93.0
