id_meetlocatie,start_locatie_longitude,start_locatie_latitude
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
RWS01_MONIBAS_0151hrl0543ra,4.44046,51.86817
