x,t,v
1298.6502411816257,0.93333333333333,97.5
1298.6502411816257,1.93333333333333,92.0
1298.6502411816257,2.93333333333333,95.0
1298.6502411816257,3.93333333333333,98.0
1298.6502411816257,4.93333333333333,99.0
1298.6502411816257,5.93333333333333,99.0
1298.6502411816257,6.93333333333333,100.0
1298.6502411816257,7.93333333333333,94.5
1298.6502411816257,8.93333333333333,94.5
1298.6502411816257,9.93333333333333,97.0
1298.6502411816257,10.93333333333333,102.0
1298.6502411816257,11.93333333333333,96.0
1298.6502411816257,12.93333333333333,91.0
1298.6502411816257,13.93333333333333,99.5
1298.6502411816257,14.93333333333333,95.0
1298.6502411816257,15.93333333333333,87.0
1298.6502411816257,16.93333333333333,72.0
1298.6502411816257,17.93333333333333,56.5
1298.6502411816257,18.93333333333333,47.0
1298.6502411816257,19.93333333333333,38.5
1298.6502411816257,20.93333333333333,23.0
1298.6502411816257,21.93333333333333,22.5
1298.6502411816257,22.93333333333333,15.0
1298.6502411816257,23.93333333333333,19.5
1298.6502411816257,24.93333333333333,19.5
1298.6502411816257,25.93333333333333,27.5
1298.6502411816257,26.93333333333333,20.5
1298.6502411816257,27.93333333333333,17.0
1298.6502411816257,28.933333333333334,14.0
1298.6502411816257,29.933333333333334,18.5
1298.6502411816257,30.933333333333334,33.0
1298.6502411816257,31.933333333333334,42.0
1298.6502411816257,32.93333333333334,31.0
1298.6502411816257,33.93333333333334,18.0
1298.6502411816257,34.93333333333334,16.5
1298.6502411816257,35.93333333333334,29.0
1298.6502411816257,36.93333333333334,30.0
1298.6502411816257,37.93333333333334,20.5
1298.6502411816257,38.93333333333334,28.0
1298.6502411816257,39.93333333333334,38.0
1298.6502411816257,40.93333333333334,36.0
1298.6502411816257,41.93333333333334,29.5
1298.6502411816257,42.93333333333334,33.0
1298.6502411816257,43.93333333333334,39.0
1298.6502411816257,44.93333333333334,41.5
1298.6502411816257,45.93333333333334,41.5
1298.6502411816257,46.93333333333334,33.5
1298.6502411816257,47.93333333333334,27.0
1298.6502411816257,48.93333333333334,30.0
1298.6502411816257,49.93333333333334,19.0
1298.6502411816257,50.93333333333334,15.0
1298.6502411816257,51.93333333333334,27.5
1298.6502411816257,52.93333333333334,15.5
1298.6502411816257,53.93333333333334,27.5
